1.094410730003628524e-11,-7.678471106954676829e-12,-1.610835520440715074e-11,1.284271901141103274e-11
-8.574024095677332435e-12,1.722890224015188440e-11,2.172240612845430696e-12,-1.082711875741010900e-11
-5.789404115485238508e-11,7.525245731165813359e-11,4.545303245801936704e-11,-6.281144861491745605e-11
8.911546989476849347e-11,-1.451592714084496036e-10,-8.730007179984582881e-11,1.433438733131128575e-10
4.015271302289526781e-11,-5.838535871467227524e-11,-4.610036534968787536e-11,6.433301104156494580e-11
1.255650161136443388e-11,-8.930829264207460931e-12,-1.789031650594455371e-11,1.426464415865593142e-11
-1.503974582311416232e-11,2.039757032409931752e-11,1.438011900587951795e-11,-1.973794350688764519e-11
-2.942424332375692015e-12,-8.996990334402899481e-12,4.101736027639144681e-11,-2.907794560924587389e-11
-3.026632572982029354e-13,-5.632171524806627037e-12,7.957038240463583745e-12,-2.022203458321906269e-12
7.097471640051498158e-11,1.702993839096721186e-11,-1.054187464354888364e-10,1.741409164396057937e-11
1.267927450185315895e-11,-2.312623462766481924e-11,1.839846310498374109e-11,-7.951502979652822986e-12
2.512727366923861466e-11,-3.306112001685026401e-11,-1.988605428442723175e-11,2.781990063196933330e-11
1.257899710986117466e-12,-1.260067411878630267e-12,-9.797964403441596516e-13,9.819641412272558004e-13
-2.171818877980322948e-12,1.009900785013042531e-12,2.653331451083051237e-12,-1.491413358151710162e-12
4.022485523744199032e-11,1.937978313922630316e-11,-1.050234547339151130e-10,4.541881635734226196e-11
-1.767806379344046573e-10,1.632914479638147722e-10,2.711518639147076287e-10,-2.576626739437412730e-10
-3.384545827259877957e-11,4.390373811372929279e-11,1.223317242164562794e-10,-1.323900040588759471e-10
-8.732750472546246862e-12,1.527467168057818832e-11,3.639804140916254583e-12,-1.018172534905123496e-11
3.261348767348016435e-12,-6.898309460689534697e-12,-1.652285260416595491e-13,3.802189219271347274e-12
3.152939169242686037e-13,-1.272559039864318462e-11,1.525643457622741493e-11,-2.846138094439580792e-12
6.471540294378067250e-12,-1.179511803771002512e-11,1.551802933663617291e-12,3.771774809789278387e-12
-8.994240030368867734e-11,2.347948201039272708e-10,-6.068328953096818460e-12,-1.387840908462651235e-10
1.756424001491020225e-11,-3.537205098366320662e-11,4.109179035400848063e-13,1.739689306521567469e-11
1.048105092362358498e-11,-1.562936051960433990e-11,-5.982678698474185557e-12,1.113098829451011036e-11
1.205062761207235481e-10,2.392601911272224687e-10,-3.832770975203443408e-10,2.351063027204379959e-11
4.292551059484927604e-12,-3.211513117658022533e-12,-6.151539269466590080e-12,5.070501327719354053e-12
2.765978801637742496e-11,-3.022702209826092888e-11,-2.785021098548644579e-11,3.041744506732146593e-11
1.094433677649083468e-10,-1.153630836680948385e-10,-1.288567861218411976e-10,1.347765020213329192e-10
2.623757304605227507e-11,-4.336393456917372428e-12,-5.892377375894175537e-11,3.702259416939253057e-11
6.243884177722927352e-12,-6.086010642100122436e-12,-7.145261759738213165e-12,6.987388224106709927e-12
-3.581541864615115658e-11,3.654746259293439258e-11,3.318101906887122798e-11,-3.391306301490014635e-11
3.849048790193357175e-12,2.104139138964449145e-11,-2.421185672376654559e-11,-6.785834573697880786e-13
-1.413843462080159130e-12,4.625717581437038765e-12,-3.210662791687901408e-13,-2.890807840215404378e-12
-3.794318953899208856e-11,5.370886011522909466e-10,-3.644409489814974518e-10,-1.347044626316054290e-10
4.569341897514367053e-11,-5.057343982526185813e-11,-3.691519398330437860e-11,4.179521483344846083e-11
3.086840459048616507e-11,-4.245354420996338732e-11,-2.125090310976418740e-11,3.283604272938159737e-11
-1.721383365598628070e-12,5.820389388951746859e-12,-2.816806065354018419e-12,-1.282199958069412337e-12
-5.905802929258669318e-12,1.343330671319467133e-11,4.071726832933739917e-12,-1.159923061684582316e-11
9.015345020388292296e-12,-2.088836947766670254e-11,4.973554369449316024e-12,6.899470087792847719e-12
9.687479760388726390e-10,-5.873911377036699882e-10,-1.378696867169169279e-09,9.973400288344873385e-10
-2.361487323117847974e-09,2.642443672355847854e-09,2.516392643701804061e-09,-2.797348992936085764e-09
1.381208680470157769e-10,-1.229827059656248000e-10,-3.573170212393062135e-10,3.421788585686001802e-10
2.715334694429860216e-11,-2.911264749275557494e-11,-2.985251206562556452e-11,3.181181261409264118e-11
-3.863676579052400123e-13,-1.652473186697889612e-12,1.686545287294266514e-12,3.522955572372433759e-13
-1.279792270827672074e-10,-1.055090720406854187e-09,1.517680870912073976e-09,-3.346109234362471369e-10
-1.673104226976874003e-11,1.039442809217184650e-11,2.614806159360308645e-11,-1.981144741611349376e-11
3.624646726942068735e-11,-3.187012965113598821e-11,-3.598608106020380386e-11,3.160974344222429559e-11
-1.538165608882430376e-16,1.661873250948773444e-16,1.824309604168095125e-16,-1.948017246237637023e-16
1.914644348566315424e-10,-1.445144037956707851e-10,-2.643368065491606266e-10,2.173867754886019049e-10
-6.177102992154354457e-11,7.404827696962394991e-11,6.407871703634095489e-11,-7.635596408444583961e-11
1.870347532022476338e-11,-2.603858239852599048e-11,2.723687494815186735e-13,7.062738328650618751e-12
-3.533546974622924684e-11,2.444186021586532368e-11,5.104666490038879237e-11,-4.015305537069161879e-11
1.396759678793483744e-11,-1.430688672169568201e-11,-1.866104286786925264e-11,1.900033280151937294e-11
-2.334126639807232051e-13,2.936089249030990864e-13,2.538530343013622034e-13,-3.140492952236405436e-13
1.306753345067406751e-11,5.074527139819737303e-12,-3.157648870979581667e-11,1.343442811923540766e-11
-1.630323480838145826e-10,2.216102966920489374e-10,1.110874586061794149e-10,-1.696654072119228316e-10
-5.389130524840207103e-12,4.836061678224589995e-12,1.000208152287652861e-11,-9.449012676317675969e-12
3.800449931880003886e-11,-3.307236196232572477e-11,-5.075373107913151703e-11,4.582159372277935425e-11
1.070309535159392337e-12,-4.462914303787157246e-12,6.813182682336759812e-12,-3.420577913746296588e-12
4.910735221339295443e-11,-7.667382153098540157e-11,-6.658821309332865147e-11,9.415468241085884682e-11
5.302937166271975741e-11,1.248811535942526713e-11,-9.885948802002236890e-11,3.334200099757470934e-11
1.618220887433435117e-10,-1.218763837411522353e-10,-2.444994868060439858e-10,2.045537818065507658e-10
2.092661217091040196e-11,-1.635473429880439422e-11,-1.795827558167109447e-11,1.338639770940960263e-11
-3.997357630929284436e-12,2.617802728225022810e-11,-1.990436171400004922e-12,-2.019023347975884123e-11
1.096951404512602170e-11,1.872857286391227203e-12,-2.297012658191916108e-11,1.012775525032355176e-11
1.051440149778415723e-10,-1.092634421628755614e-10,-1.084325317329205395e-10,1.125519589184912526e-10
-5.595799998337546184e-11,5.428264876979341547e-11,4.004367560578976705e-11,-3.836832439219192024e-11
-3.625922901365000543e-10,6.153333181609826843e-10,3.210740298449605257e-10,-5.738150578689039890e-10
2.709962013688769659e-13,-5.027646804522656305e-13,-2.036447864514605651e-13,4.354132654956204770e-13
3.876252455635672358e-12,-5.741671600279384921e-12,-2.283221520551188517e-12,4.148640665159772562e-12
2.295730518481295808e-10,-1.020891467091001838e-10,-4.358811436258644894e-10,3.083972384780240679e-10
1.079726519859120534e-11,-1.147297524044872837e-11,-1.142814257657393173e-11,1.210385261850103163e-11
3.922809074803184929e-12,-1.524792814159784848e-11,5.726476971606640495e-12,5.598642094958244565e-12
1.575611412106612687e-10,-1.340879964863364006e-10,-1.420436585504086807e-10,1.185705138268820677e-10
1.744136077005078181e-10,-1.960823909105052360e-10,-1.612456171459190371e-10,1.829144003562846279e-10
-2.443532246296963480e-09,2.602765248559120271e-09,2.852842152665649192e-09,-3.012075154933254621e-09
7.137651936992674108e-11,-2.421609644495132105e-11,-1.551056937573856552e-10,1.079452708325217397e-10
-9.797952839502532647e-10,1.254612779430530868e-09,9.591944286460467430e-10,-1.234011924128788310e-09
2.134394526474070933e-11,-1.886192313614079267e-11,-2.278521042049680597e-11,2.030318829200496563e-11
-2.564602578228393347e-11,-1.753889041489224070e-11,7.869620200190104380e-11,-3.551128580495379833e-11
-1.370317041382633191e-11,1.053053920026252889e-11,2.775969926011360345e-11,-2.458706804692687362e-11
-1.855920059532156568e-11,5.642497492141832658e-11,-7.984063855554391405e-12,-2.988171047102624108e-11
-1.596367980268634050e-11,1.111266976146437836e-11,2.445824761287052496e-11,-1.960723757154023609e-11
-1.582738803664180091e-10,-1.462284731243513662e-10,4.678943042247314555e-10,-1.633919507320265551e-10
-5.438601740982240853e-11,5.166399841966538569e-11,8.398774997531437694e-11,-8.126573098489575177e-11
-6.718724681267000609e-11,8.296890611803997945e-11,7.168104150111997845e-11,-8.746270080662093069e-11
-6.234647561828509987e-12,7.131811391023279848e-11,-9.076333418118740300e-11,2.567986783195391280e-11
9.698127272899633173e-10,-1.179988214883983355e-09,-1.063867457379530929e-09,1.274042944971965262e-09
-4.044415796763521523e-10,4.555321746114083307e-10,4.645064647214687475e-10,-5.155970596569709830e-10
8.841740173922530474e-11,-7.925282820188351150e-11,-1.052420373854784791e-10,9.607746384860776521e-11
8.650331744305438003e-12,-1.412012935294277820e-11,-4.942829075830457956e-12,1.041262668433074224e-11
2.058509025276293635e-11,-2.187157811740243020e-11,-2.055497085778199696e-11,2.184145872260062065e-11
3.014780368276822776e-11,-4.199253184104223623e-11,-2.639847094496412286e-11,3.824319910331564074e-11
7.057644177750434296e-11,-9.022390586386731203e-11,-6.190985334559300496e-11,8.155731743174358248e-11
4.243641990237259530e-11,-6.339971524673585894e-11,-3.011742313394142146e-11,5.108071847779186543e-11
7.805427133338680436e-11,-7.834585768807373844e-11,-7.523550090970028320e-11,7.552708726403927151e-11
-6.979356856548170199e-12,9.938856307468830851e-12,5.024252495079790728e-12,-7.983751945909631149e-12
1.037503521343097297e-10,-2.115095881697171405e-10,-5.603558681004860271e-11,1.637948228462927649e-10
6.104754861596614357e-12,-8.040493835820023638e-12,-5.007144730652328194e-12,6.942883704888402870e-12
-2.834321938834884818e-12,-5.483735328467825011e-12,1.394055820795343034e-11,-5.622500940673944981e-12
